Id,SalePrice
1461,118016.7412003236
1462,158534.03204471964
1463,191945.07211816427
1464,195509.29484879837
1465,209584.82761339692
1466,169251.22374152194
1467,172076.12687516326
1468,160853.2048401568
1469,194768.8696722865
1470,121847.01183637549
1471,165506.3210827129
1472,87220.53093313816
1473,97936.56627874791
1474,146373.46381329573
1475,105902.9679743298
1476,377331.62100806704
1477,261823.74889662984
1478,322540.1778156328
1479,290096.423732213
1480,469448.0024152145
1481,302059.8964895926
1482,211638.11648547294
1483,172033.10099994222
1484,159662.408256262
1485,178514.37974016843
1486,189601.6049952189
1487,334929.36741579697
1488,237584.6618777284
1489,201809.309962817
1490,245728.77677492442
1491,196734.38420822896
1492,97631.85043343656
1493,187030.21007415975
1494,302803.311124295
1495,294091.1306946536
1496,235278.00460981054
1497,177157.52122464197
1498,172015.9329055868
1499,158840.05639362364
1500,152771.76448378194
1501,191209.00628985814
1502,136572.48350300343
1503,293107.3944045834
1504,238726.9460599906
1505,220089.71188596048
1506,193025.79698309637
1507,255083.65965054912
1508,204161.79411206918
1509,154780.5847949176
1510,145617.47235999862
1511,160000.78259485203
1512,182392.5740475985
1513,152191.97056274608
1514,165996.7679336558
1515,212602.54644095327
1516,153069.54337758367
1517,177094.87670589055
1518,120415.19624523778
1519,213310.41127792833
1520,128765.75797519801
1521,137195.6421523145
1522,183206.5097869537
1523,118417.2568804753
1524,124650.06151623276
1525,116719.38408785361
1526,110896.687125615
1527,112030.71372321795
1528,128329.26012717867
1529,157522.35040612653
1530,205572.87736494967
1531,135691.86848218372
1532,92944.9956330137
1533,161293.3233447602
1534,123787.20924335059
1535,155780.91257955044
1536,96926.70247073464
1537,100855.41737171116
1538,168538.30723418892
1539,214877.43658337079
1540,111419.59567670804
1541,137070.0849114633
1542,158406.45667467362
1543,191187.36456228467
1544,83824.59107902822
1545,122969.78285988995
1546,133981.72228338578
1547,134661.50793950938
1548,142632.0050713393
1549,123734.57829489611
1550,145613.03554686246
1551,98919.94090441907
1552,156726.85222307986
1553,149362.67008683836
1554,106299.27873101312
1555,168924.1186647682
1556,59832.44778611451
1557,124173.05619111427
1558,96990.6854241996
1559,104453.60495430634
1560,119962.8696219253
1561,138970.8598572361
1562,133888.12628218517
1563,126710.7324039367
1564,172029.7179130465
1565,159675.24066721907
1566,230097.32489287033
1567,74914.15321508422
1568,227238.60382120544
1569,155180.034958917
1570,131109.15010455155
1571,101446.70563352092
1572,149702.0864257654
1573,269421.7719297091
1574,125840.78540894856
1575,237280.52631319925
1576,224360.2225997381
1577,177922.2245984393
1578,148151.27204346747
1579,142073.7192641726
1580,190171.2851216746
1581,154891.0669328755
1582,131919.02323728372
1583,290229.0606467369
1584,216547.71025841223
1585,132267.27081385884
1586,74674.4454376592
1587,101986.56327188695
1588,160118.7546812271
1589,116120.86752799399
1590,122840.39836538435
1591,94941.41845557014
1592,123280.64462286822
1593,118471.38840497853
1594,154095.89301960956
1595,136488.54903092206
1596,232573.302731906
1597,204384.01741476965
1598,213043.17217788208
1599,191789.38974021908
1600,173503.4248362769
1601,77860.85377295033
1602,118327.70558570625
1603,46901.001447521325
1604,277780.3549323443
1605,235876.81891645532
1606,154711.8278067481
1607,155064.5036976877
1608,198479.86125440148
1609,190319.0473959274
1610,155394.0386043663
1611,130447.32102152953
1612,184976.24891142605
1613,168805.82250406552
1614,132959.7774434944
1615,92549.66183871366
1616,67491.22807561689
1617,89016.49298386162
1618,132656.96346073566
1619,143972.58871023727
1620,169061.90374481614
1621,136255.54526730021
1622,152293.7571578387
1623,257223.91769465356
1624,202963.38535389662
1625,105885.19408523236
1626,170089.4854104543
1627,190523.6285780913
1628,277889.43394511135
1629,178841.14066552764
1630,357393.11581805523
1631,245388.6857110822
1632,250918.93443867995
1633,164559.724960798
1634,179944.67210820268
1635,174596.44213795575
1636,146739.1210502489
1637,209179.43169908167
1638,192429.50151556905
1639,179180.6553444
1640,241169.65028457006
1641,183860.16343460217
1642,240358.58005967856
1643,221081.23557822383
1644,237479.00528283184
1645,222234.22909237084
1646,153574.5353462974
1647,147061.6393672812
1648,124636.00548617229
1649,134846.3172728323
1650,120152.48765057955
1651,121488.35819534466
1652,97523.28189973292
1653,97926.10881309911
1654,143476.92403164008
1655,124608.45850329299
1656,144645.48062679637
1657,154416.32394918852
1658,146298.8267268848
1659,118916.90945359666
1660,160308.59058936042
1661,428380.7661644686
1662,407122.38717162516
1663,385908.31818937865
1664,496319.3174846735
1665,333652.97716833523
1666,314902.2755945395
1667,368326.328409327
1668,354633.62782054086
1669,324500.7372739924
1670,357469.3844105336
1671,259452.6943145506
1672,419775.6039503832
1673,287343.7343487266
1674,249335.41095480364
1675,197846.72158992328
1676,201526.6861034216
1677,215443.0882586442
1678,490612.0266070086
1679,370240.65569561184
1680,353127.6653573343
1681,286489.86337554327
1682,309143.74946674466
1683,188837.87857113616
1684,171239.19640354058
1685,172380.21929306941
1686,160202.85844739794
1687,162181.635010354
1688,183182.8160563528
1689,188569.169345467
1690,189253.5336012972
1691,179368.6600917575
1692,257047.24082155764
1693,172098.6771869835
1694,181102.2072036113
1695,165062.6364882401
1696,264114.1090338404
1697,171131.28282004912
1698,337943.24116616906
1699,322897.98571582406
1700,263900.51550492074
1701,279868.84006658755
1702,235267.12237869648
1703,228260.06756304653
1704,271942.9582185089
1705,238427.61241768856
1706,157723.02101327904
1707,218183.95973838054
1708,198074.21898622176
1709,278754.9111377067
1710,224674.01258067237
1711,267036.1657215151
1712,256099.70971064217
1713,267434.6908969742
1714,224081.86589237454
1715,204666.14114661078
1716,178407.11170027114
1717,168652.1984204077
1718,138864.44263768138
1719,218793.78467156648
1720,247878.57056064252
1721,144926.93792740372
1722,113715.71267711576
1723,152280.8019304887
1724,211085.9266282957
1725,239922.7736847975
1726,189909.7184913209
1727,146068.30357526257
1728,153524.34911838928
1729,175498.4503563454
1730,168688.43297886426
1731,110495.12106220449
1732,129387.68248707513
1733,118164.39229288197
1734,123127.889369602
1735,96341.92946999455
1736,93719.38154861373
1737,294440.46868544375
1738,261615.450702078
1739,252394.05783103028
1740,223243.49663916905
1741,189433.0732772199
1742,172450.26740150395
1743,167484.3875192555
1744,338944.2839016203
1745,217319.2351496606
1746,211469.61735549648
1747,219173.87548960856
1748,232917.00640513242
1749,141041.76342738792
1750,133234.26958056522
1751,237009.52255017564
1752,110336.05008033964
1753,151594.6705399442
1754,206337.5992870841
1755,171132.8443600001
1756,141340.17959202384
1757,116461.57995206252
1758,159656.7350514971
1759,165114.83215786918
1760,161347.6503062326
1761,161265.36436617127
1762,190448.03620788682
1763,176466.5172542312
1764,111711.9862958106
1765,177537.0949489784
1766,187434.34402670048
1767,225623.1895193841
1768,144296.94407421522
1769,157156.55784943153
1770,143109.11956291823
1771,130518.92216322116
1772,135352.97675855464
1773,126570.26566470874
1774,150466.61063334532
1775,131654.39651621692
1776,125061.62867772493
1777,100992.02347174769
1778,145652.9119904391
1779,129317.66036898928
1780,157958.70589929738
1781,121547.14541342706
1782,89176.14160145643
1783,141616.03119371127
1784,110043.45391490101
1785,134097.0394149278
1786,123034.14503382247
1787,152373.31653333115
1788,73763.24116101336
1789,103780.3670960906
1790,74483.83874942336
1791,189836.62329685257
1792,161985.87763857082
1793,122365.14148769186
1794,158977.52729706967
1795,128652.68553071702
1796,132688.61093522212
1797,123758.3704615884
1798,124962.69386786902
1799,98636.62405686876
1800,132062.51466516318
1801,132957.58617082957
1802,108259.56398360127
1803,155162.92756141996
1804,134398.0682562124
1805,127616.02039318625
1806,123509.09679331408
1807,134766.3648480559
1808,122508.54196196838
1809,127493.31712710716
1810,145043.95512484832
1811,84274.61482741241
1812,109293.50195823329
1813,140321.77806255312
1814,91694.56384123955
1815,60622.705592232975
1816,91245.72201693854
1817,116565.0868671893
1818,163854.60912313417
1819,138404.18144134246
1820,20485.171447354456
1821,95539.411688873
1822,145141.2801536874
1823,19169.699436479626
1824,128992.40804006738
1825,157387.6151270121
1826,104396.66267789963
1827,107153.86510895967
1828,142685.365372965
1829,121621.35921270863
1830,147322.9903665189
1831,151689.9679519304
1832,67672.8058070659
1833,141450.09437068953
1834,114600.60795225571
1835,135073.06929078777
1836,133150.24852977984
1837,89377.02420179614
1838,109089.872086519
1839,114109.7602431607
1840,154135.2557521869
1841,136130.18168841815
1842,72410.17017555269
1843,145528.46013975766
1844,139751.00041488922
1845,145513.33564498663
1846,151573.4764719803
1847,173342.2439948598
1848,77512.24565980361
1849,107446.43160122554
1850,105572.95317110834
1851,145799.84821159756
1852,114310.98971398968
1853,123626.7552809967
1854,167357.98386810353
1855,151570.57367747766
1856,214373.02849756888
1857,133712.61511863046
1858,152896.70963755954
1859,108675.40822412766
1860,148251.230301904
1861,112788.18988471279
1862,286737.1037614386
1863,275582.04555164115
1864,275606.0910909022
1865,370020.93328378326
1866,347165.78699849005
1867,219057.17497580967
1868,286331.31628402934
1869,205831.5811403754
1870,220457.14287987462
1871,252659.33156547038
1872,172209.03499768506
