Id,SalePrice
1461,116860.97022823346
1462,161360.16098794722
1463,173439.60938004887
1464,185279.21936804833
1465,252586.10797935163
1466,176333.4991514238
1467,168876.769382732
1468,163036.59584864866
1469,181375.40271361225
1470,111406.52637813031
1471,159360.01854753916
1472,91007.44475109357
1473,87821.47812314764
1474,137151.08751182898
1475,115914.4138020378
1476,395740.03638194327
1477,268293.9188592215
1478,335856.3363182356
1479,294062.164460493
1480,466187.9042515869
1481,316157.8494975378
1482,240103.32519748513
1483,183038.32144158875
1484,167723.79261155822
1485,186822.49587449164
1486,199004.77755090263
1487,347714.77802531107
1488,265780.84617208655
1489,207506.68173211042
1490,232747.4613262321
1491,202764.04410820472
1492,103710.19105244146
1493,170776.6396381854
1494,303278.5244558882
1495,295838.6888925696
1496,211585.77868149703
1497,198289.74941882674
1498,160786.1308900674
1499,145898.18020793967
1500,145388.5380901315
1501,174817.29653001376
1502,143450.89311939458
1503,271522.11371487705
1504,260843.0032280231
1505,227113.2071627132
1506,187764.50430428333
1507,231196.42776630298
1508,189453.9004900557
1509,153025.12755929455
1510,141465.78801738747
1511,144187.96371607736
1512,175892.1322658706
1513,177441.38184540338
1514,149476.70129306588
1515,226268.27034652655
1516,148086.91515836315
1517,169754.4038426682
1518,129502.51070741715
1519,188373.55907724638
1520,128182.66868381141
1521,139615.4164260699
1522,187325.73450142078
1523,106926.15841133447
1524,139340.50824179486
1525,115856.54078131026
1526,123266.30533738955
1527,105120.1604452953
1528,125454.49245704373
1529,139184.1266546681
1530,205905.7669237344
1531,166620.3216104682
1532,104097.68482274533
1533,145425.08170444987
1534,114138.372783831
1535,137988.84223707792
1536,96833.2775681142
1537,69784.84813816714
1538,185774.07878892202
1539,233634.29097170403
1540,99657.590884281
1541,141036.98362355024
1542,132715.83185491405
1543,189102.5816170984
1544,80629.3077707953
1545,123073.06582713759
1546,133014.71045696715
1547,143454.40597072002
1548,139196.0617865121
1549,113030.46429360469
1550,133188.89757876986
1551,98581.33064230238
1552,152860.635452259
1553,171471.3977952063
1554,112147.78684373313
1555,189074.2038112949
1556,95845.4934027353
1557,110662.23507935487
1558,87240.27490235241
1559,159914.23061341196
1560,127228.86493406416
1561,109822.52056077842
1562,122823.57253904679
1563,121687.95471983793
1564,173597.82000241478
1565,140557.66279994475
1566,235914.05379540488
1567,53176.16202493051
1568,232586.72989192573
1569,121993.1338730442
1570,139956.31839755297
1571,110014.75017968487
1572,134332.23939254653
1573,214901.63495573364
1574,118712.15592303101
1575,230533.5418673822
1576,230401.87228142194
1577,187522.18333758452
1578,169707.68707616066
1579,149727.9071788839
1580,201150.1220490636
1581,159959.82472603998
1582,120392.31655378148
1583,281510.2061210057
1584,232474.99368172188
1585,127907.1053484341
1586,66594.75473063045
1587,120146.63145336881
1588,133832.3012721551
1589,99889.22925329939
1590,122084.82069317982
1591,117185.20507263564
1592,119630.46504619918
1593,111833.160539031
1594,137268.28987131154
1595,145475.93547754092
1596,224061.98140878705
1597,186555.88459518444
1598,216709.63438542493
1599,197126.53276123342
1600,202556.97296174246
1601,59177.26945829655
1602,122368.38756261978
1603,68489.4355671931
1604,252244.09349792977
1605,241726.76059888004
1606,167708.97619028587
1607,179584.90442662142
1608,206099.795560017
1609,197818.63365485208
1610,166089.58182181424
1611,146668.60276900863
1612,170930.78244030252
1613,174156.78363999777
1614,108284.9980401244
1615,81890.8863768242
1616,64662.769772620624
1617,79088.00165787221
1618,118954.83215735017
1619,130457.16706789352
1620,146791.5268469647
1621,134427.07052490878
1622,136425.61838909847
1623,265059.14558933827
1624,201707.3375256505
1625,112499.48533606014
1626,157624.00624836725
1627,183255.34793998723
1628,254397.48145843376
1629,193038.88305016988
1630,348676.3213939185
1631,254837.71672784127
1632,265670.32314112666
1633,177617.66317977235
1634,172265.38042928986
1635,165504.37692068916
1636,158563.1923504641
1637,206887.6122207615
1638,202950.847932033
1639,193755.3734371436
1640,247448.33689057056
1641,193467.64613085418
1642,233370.5492933324
1643,258155.4772520628
1644,252303.4410601489
1645,208306.53272626203
1646,146249.45453678173
1647,151645.73439780806
1648,137145.4618441855
1649,139468.70606183042
1650,101435.23803292162
1651,108500.55662487887
1652,93940.2217262983
1653,98464.37619613195
1654,143285.55146361666
1655,129057.1598689128
1656,139439.14764333176
1657,156842.1535028803
1658,153404.45637928304
1659,124370.25033701674
1660,165853.6550500835
1661,427435.4808684237
1662,391809.0588601532
1663,387329.723292612
1664,411941.8748515877
1665,364807.61868155166
1666,289527.57785514195
1667,347160.9256065681
1668,360932.3671319445
1669,324882.3335727387
1670,368285.15880797326
1671,270546.55428418657
1672,399729.5441284381
1673,315743.3258491256
1674,275108.559216314
1675,202595.59537411557
1676,195723.60403677358
1677,219991.74970925873
1678,507426.2749821233
1679,336426.4988648222
1680,356280.1823704223
1681,320611.2941959358
1682,290837.6325403275
1683,215284.7876188018
1684,180454.7801320369
1685,173968.82606929855
1686,167866.15157751687
1687,180789.3503524973
1688,186308.4161038862
1689,195526.63033172223
1690,181381.15748051633
1691,173801.9894922371
1692,239969.36257547027
1693,181227.45869625782
1694,168597.60311478513
1695,181564.24920536255
1696,253369.63461779532
1697,185501.99442711848
1698,328985.3711160573
1699,319973.7631108875
1700,265002.2389901349
1701,297349.930921937
1702,253929.7019594975
1703,259977.7822642754
1704,264705.3656108631
1705,243879.1270279873
1706,174657.86396959994
1707,208805.2003337789
1708,220673.31745945194
1709,309634.513875501
1710,250563.65050486804
1711,261730.06698062297
1712,272426.5262949206
1713,240524.42559093455
1714,222421.15895184092
1715,212049.10248214842
1716,188905.70108919413
1717,176319.89690584532
1718,159026.2007618719
1719,217009.22721400842
1720,211002.37729196693
1721,163529.2900628301
1722,135691.784724712
1723,137893.25958896664
1724,200955.18016799816
1725,236164.58628636986
1726,201343.0458601629
1727,153963.6515735675
1728,165343.31373982815
1729,168513.9455141185
1730,154691.21106121657
1731,114202.12380615136
1732,107750.13959827079
1733,114702.23620037257
1734,124346.52000699876
1735,105060.69571580834
1736,97048.76091481067
1737,311325.8105696959
1738,265155.87576122547
1739,277777.7160040942
1740,222447.73793522644
1741,182754.85987640565
1742,168289.07065273417
1743,162629.2740342494
1744,324491.11080967705
1745,234867.04823470736
1746,291158.9882382499
1747,217422.35712736248
1748,247844.42619919803
1749,138796.0982143305
1750,120730.92948332822
1751,251614.0330570228
1752,123731.14210131488
1753,166311.06210136643
1754,202782.80015621803
1755,170009.13337511828
1756,136374.33705814797
1757,115162.29989342773
1758,145972.25735818807
1759,191005.06254291252
1760,155104.32163883152
1761,153990.47390901696
1762,183326.56465717722
1763,165673.4846850593
1764,114120.06415185836
1765,174866.51830155004
1766,186686.79741764182
1767,216540.8599984577
1768,142868.60787040912
1769,168530.86336979162
1770,146905.08993611715
1771,129154.55063519967
1772,148080.8717902582
1773,138606.36353181544
1774,156454.17634348825
1775,137825.96705709552
1776,139751.81812991397
1777,88147.73809455922
1778,144185.53013480574
1779,124913.42418958378
1780,158908.35649878564
1781,132401.05233435126
1782,89782.2349928113
1783,123675.04920657643
1784,104140.1694340421
1785,107564.11074492775
1786,136483.46726050702
1787,161850.5478353791
1788,59402.386300382335
1789,87424.7396301646
1790,85729.65978339389
1791,171958.8007734843
1792,176880.65586248858
1793,121494.73886911609
1794,140305.56064579394
1795,133055.52133856164
1796,151266.57279317555
1797,94492.2246101145
1798,121719.86098271384
1799,102510.8940895512
1800,126138.43218788234
1801,120047.92807890897
1802,111315.92179121714
1803,155873.4057506812
1804,143845.66671402255
1805,132087.60720324106
1806,132267.2214222961
1807,130459.5068454025
1808,126595.01437609838
1809,135909.1218855135
1810,128316.1961041159
1811,90242.28077104388
1812,108281.88578980084
1813,123956.63085572826
1814,82262.71005608175
1815,40317.561418356854
1816,111079.08454102479
1817,96435.9777617555
1818,158101.68457181452
1819,113007.79570432447
1820,58249.387142380685
1821,107960.73313779142
1822,133639.8212356229
1823,54031.42026583495
1824,142511.108196297
1825,169092.4607446047
1826,103707.87744708013
1827,111549.30395136398
1828,153027.709244234
1829,104765.90441289588
1830,155032.44395029618
1831,176914.76101003794
1832,146699.41041696593
1833,147293.4535957411
1834,116545.58487491627
1835,148062.03237167528
1836,130904.0871326153
1837,133915.0270222494
1838,120909.51306999594
1839,110040.44519701556
1840,141677.99123200675
1841,131443.09831508392
1842,70970.69780005455
1843,139010.56255484695
1844,137262.42043892588
1845,165588.69987273976
1846,147742.58505892163
1847,214194.2045440109
1848,67060.97048440757
1849,151855.23404410583
1850,118141.57716226668
1851,161041.10126419304
1852,117491.2143961172
1853,97522.24331010462
1854,174121.90408808668
1855,173090.26415164178
1856,221613.5040813368
1857,182147.93149899357
1858,130691.42037151035
1859,116507.70752142262
1860,145879.5922887196
1861,114853.0038463895
1862,254666.14572883965
1863,243271.63620765918
1864,243299.05154831425
1865,338731.0247176379
1866,323863.7922241549
1867,233333.6022120884
1868,269853.9070784345
1869,200846.34012283763
1870,218737.98146855336
