Id,SalePrice
1461,159250.0
1462,159250.0
1463,215200.0
1464,215200.0
1465,192000.0
1466,215200.0
1467,159250.0
1468,215200.0
1469,159250.0
1470,159250.0
1471,192000.0
1472,146000.0
1473,146000.0
1474,146000.0
1475,192000.0
1476,215200.0
1477,159250.0
1478,159250.0
1479,159250.0
1480,159250.0
1481,215200.0
1482,192000.0
1483,159250.0
1484,192000.0
1485,166500.0
1486,215200.0
1487,215200.0
1488,159250.0
1489,159250.0
1490,159250.0
1491,215200.0
1492,99900.0
1493,159250.0
1494,215200.0
1495,215200.0
1496,192000.0
1497,146000.0
1498,146000.0
1499,146000.0
1500,146000.0
1501,146000.0
1502,146000.0
1503,159250.0
1504,215200.0
1505,159250.0
1506,159250.0
1507,215200.0
1508,132000.0
1509,215200.0
1510,159250.0
1511,159250.0
1512,159250.0
1513,166500.0
1514,135980.0
1515,132000.0
1516,132000.0
1517,140750.0
1518,135980.0
1519,159250.0
1520,159250.0
1521,159250.0
1522,159250.0
1523,132000.0
1524,159250.0
1525,159250.0
1526,128250.0
1527,99900.0
1528,132000.0
1529,159250.0
1530,159250.0
1531,132000.0
1532,99900.0
1533,159250.0
1534,107500.0
1535,132000.0
1536,132000.0
1537,99900.0
1538,156000.0
1539,156000.0
1540,128250.0
1541,156000.0
1542,132000.0
1543,163500.0
1544,99900.0
1545,132000.0
1546,132000.0
1547,132000.0
1548,132000.0
1549,132000.0
1550,132000.0
1551,99900.0
1552,132000.0
1553,156000.0
1554,156000.0
1555,159250.0
1556,132000.0
1557,128250.0
1558,132000.0
1559,156000.0
1560,128250.0
1561,135980.0
1562,159250.0
1563,159250.0
1564,135980.0
1565,215200.0
1566,159250.0
1567,99900.0
1568,215200.0
1569,132000.0
1570,159250.0
1571,132000.0
1572,159250.0
1573,159250.0
1574,159250.0
1575,159250.0
1576,215200.0
1577,159250.0
1578,132000.0
1579,140750.0
1580,215200.0
1581,159250.0
1582,159250.0
1583,159250.0
1584,215200.0
1585,192000.0
1586,99900.0
1587,159250.0
1588,159250.0
1589,132000.0
1590,166500.0
1591,159250.0
1592,99900.0
1593,99900.0
1594,135980.0
1595,132000.0
1596,132000.0
1597,135980.0
1598,166500.0
1599,192000.0
1600,192000.0
1601,99900.0
1602,132000.0
1603,99900.0
1604,192000.0
1605,215200.0
1606,166500.0
1607,135980.0
1608,159250.0
1609,159250.0
1610,215200.0
1611,159250.0
1612,159250.0
1613,159250.0
1614,192000.0
1615,146000.0
1616,146000.0
1617,146000.0
1618,159250.0
1619,159250.0
1620,135980.0
1621,215200.0
1622,132000.0
1623,159250.0
1624,215200.0
1625,159250.0
1626,159250.0
1627,215200.0
1628,215200.0
1629,166500.0
1630,192000.0
1631,192000.0
1632,192000.0
1633,166500.0
1634,215200.0
1635,215200.0
1636,159250.0
1637,215200.0
1638,215200.0
1639,159250.0
1640,215200.0
1641,159250.0
1642,215200.0
1643,215200.0
1644,215200.0
1645,159250.0
1646,159250.0
1647,159250.0
1648,159250.0
1649,159250.0
1650,159250.0
1651,159250.0
1652,146000.0
1653,146000.0
1654,146000.0
1655,192000.0
1656,146000.0
1657,146000.0
1658,146000.0
1659,192000.0
1660,159250.0
1661,215200.0
1662,215200.0
1663,159250.0
1664,159250.0
1665,159250.0
1666,159250.0
1667,215200.0
1668,159250.0
1669,159250.0
1670,159250.0
1671,159250.0
1672,159250.0
1673,215200.0
1674,159250.0
1675,192000.0
1676,192000.0
1677,192000.0
1678,159250.0
1679,159250.0
1680,192000.0
1681,192000.0
1682,159250.0
1683,192000.0
1684,215200.0
1685,215200.0
1686,192000.0
1687,166500.0
1688,215200.0
1689,215200.0
1690,215200.0
1691,215200.0
1692,215200.0
1693,166500.0
1694,215200.0
1695,166500.0
1696,215200.0
1697,166500.0
1698,215200.0
1699,159250.0
1700,215200.0
1701,215200.0
1702,159250.0
1703,159250.0
1704,159250.0
1705,159250.0
1706,159250.0
1707,159250.0
1708,159250.0
1709,159250.0
1710,159250.0
1711,215200.0
1712,159250.0
1713,159250.0
1714,159250.0
1715,215200.0
1716,159250.0
1717,159250.0
1718,159250.0
1719,215200.0
1720,159250.0
1721,159250.0
1722,159250.0
1723,159250.0
1724,159250.0
1725,215200.0
1726,215200.0
1727,192000.0
1728,215200.0
1729,215200.0
1730,135980.0
1731,159250.0
1732,159250.0
1733,159250.0
1734,159250.0
1735,159250.0
1736,159250.0
1737,159250.0
1738,215200.0
1739,146000.0
1740,192000.0
1741,192000.0
1742,146000.0
1743,146000.0
1744,159250.0
1745,159250.0
1746,166500.0
1747,215200.0
1748,215200.0
1749,159250.0
1750,159250.0
1751,215200.0
1752,159250.0
1753,159250.0
1754,215200.0
1755,140750.0
1756,159250.0
1757,159250.0
1758,159250.0
1759,159250.0
1760,159250.0
1761,159250.0
1762,215200.0
1763,166500.0
1764,159250.0
1765,159250.0
1766,159250.0
1767,159250.0
1768,159250.0
1769,159250.0
1770,159250.0
1771,159250.0
1772,159250.0
1773,159250.0
1774,135980.0
1775,159250.0
1776,159250.0
1777,99900.0
1778,159250.0
1779,159250.0
1780,215200.0
1781,159250.0
1782,159250.0
1783,215200.0
1784,156000.0
1785,99900.0
1786,132000.0
1787,156000.0
1788,99900.0
1789,99900.0
1790,99900.0
1791,135980.0
1792,159250.0
1793,159250.0
1794,159250.0
1795,159250.0
1796,159250.0
1797,132000.0
1798,159250.0
1799,159250.0
1800,166500.0
1801,132000.0
1802,132000.0
1803,215200.0
1804,135980.0
1805,159250.0
1806,132000.0
1807,135980.0
1808,132000.0
1809,156000.0
1810,156000.0
1811,128250.0
1812,132000.0
1813,132000.0
1814,99900.0
1815,99900.0
1816,99900.0
1817,156000.0
1818,156000.0
1819,156000.0
1820,99900.0
1821,132000.0
1822,156000.0
1823,99900.0
1824,99900.0
1825,156000.0
1826,132000.0
1827,99900.0
1828,132000.0
1829,99900.0
1830,156000.0
1831,156000.0
1832,135980.0
1833,156000.0
1834,156000.0
1835,128250.0
1836,132000.0
1837,140750.0
1838,128250.0
1839,159250.0
1840,135980.0
1841,135980.0
1842,132000.0
1843,159250.0
1844,140750.0
1845,166500.0
1846,166500.0
1847,166500.0
1848,159250.0
1849,159250.0
1850,159250.0
1851,215200.0
1852,159250.0
1853,192000.0
1854,166500.0
1855,166500.0
1856,215200.0
1857,156000.0
1858,135980.0
1859,135980.0
1860,135980.0
1861,135980.0
1862,135980.0
1863,135980.0
1864,135980.0
1865,159250.0
1866,159250.0
1867,159250.0
1868,159250.0
1869,159250.0
1870,159250.0
1871,159250.0
1872,215200.0
1873,215200.0
1874,159250.0
1875,159250.0
1876,215200.0
1877,159250.0
1878,159250.0
1879,159250.0
1880,159250.0
1881,159250.0
1882,215200.0
1883,215200.0
1884,215200.0
1885,159250.0
1886,159250.0
1887,159250.0
1888,159250.0
1889,215200.0
1890,159250.0
1891,88500.0
1892,159250.0
1893,159250.0
1894,135980.0
1895,159250.0
1896,132000.0
1897,132000.0
1898,156000.0
1899,99900.0
1900,156000.0
1901,132000.0
1902,159250.0
1903,135980.0
1904,159250.0
1905,159250.0
1906,132000.0
1907,159250.0
1908,146000.0
1909,146000.0
1910,146000.0
1911,166500.0
1912,159250.0
1913,156000.0
1914,99900.0
1915,192000.0
1916,99900.0
1917,215200.0
1918,140750.0
1919,140750.0
1920,159250.0
1921,159250.0
1922,159250.0
1923,215200.0
1924,166500.0
1925,215200.0
1926,159250.0
1927,159250.0
1928,159250.0
1929,140750.0
1930,166500.0
1931,140750.0
1932,215200.0
1933,215200.0
1934,215200.0
1935,215200.0
1936,215200.0
1937,215200.0
1938,159250.0
1939,192000.0
1940,192000.0
1941,215200.0
1942,215200.0
1943,192000.0
1944,215200.0
1945,159250.0
1946,159250.0
1947,192000.0
1948,159250.0
1949,159250.0
1950,159250.0
1951,159250.0
1952,159250.0
1953,159250.0
1954,215200.0
1955,215200.0
1956,215200.0
1957,159250.0
1958,215200.0
1959,135980.0
1960,159250.0
1961,159250.0
1962,146000.0
1963,146000.0
1964,146000.0
1965,146000.0
1966,192000.0
1967,159250.0
1968,159250.0
1969,159250.0
1970,215200.0
1971,215200.0
1972,215200.0
1973,215200.0
1974,215200.0
1975,159250.0
1976,159250.0
1977,215200.0
1978,215200.0
1979,192000.0
1980,192000.0
1981,192000.0
1982,192000.0
1983,192000.0
1984,146000.0
1985,192000.0
1986,192000.0
1987,159250.0
1988,215200.0
1989,215200.0
1990,215200.0
1991,192000.0
1992,215200.0
1993,215200.0
1994,215200.0
1995,215200.0
1996,163500.0
1997,215200.0
1998,159250.0
1999,215200.0
2000,215200.0
2001,215200.0
2002,159250.0
2003,215200.0
2004,215200.0
2005,159250.0
2006,159250.0
2007,159250.0
2008,159250.0
2009,215200.0
2010,215200.0
2011,159250.0
2012,159250.0
2013,215200.0
2014,215200.0
2015,215200.0
2016,215200.0
2017,215200.0
2018,159250.0
2019,159250.0
2020,128250.0
2021,159250.0
2022,159250.0
2023,132000.0
2024,215200.0
2025,215200.0
2026,192000.0
2027,146000.0
2028,146000.0
2029,146000.0
2030,192000.0
2031,192000.0
2032,192000.0
2033,192000.0
2034,146000.0
2035,215200.0
2036,146000.0
2037,146000.0
2038,146000.0
2039,192000.0
2040,215200.0
2041,159250.0
2042,215200.0
2043,166500.0
2044,159250.0
2045,159250.0
2046,135980.0
2047,215200.0
2048,159250.0
2049,135980.0
2050,215200.0
2051,159250.0
2052,159250.0
2053,159250.0
2054,156000.0
2055,159250.0
2056,159250.0
2057,159250.0
2058,215200.0
2059,159250.0
2060,159250.0
2061,159250.0
2062,159250.0
2063,159250.0
2064,159250.0
2065,159250.0
2066,159250.0
2067,159250.0
2068,135980.0
2069,159250.0
2070,132000.0
2071,99900.0
2072,132000.0
2073,159250.0
2074,159250.0
2075,159250.0
2076,159250.0
2077,159250.0
2078,159250.0
2079,132000.0
2080,107500.0
2081,132000.0
2082,135980.0
2083,132000.0
2084,159250.0
2085,159250.0
2086,159250.0
2087,132000.0
2088,156000.0
2089,99900.0
2090,163500.0
2091,128250.0
2092,132000.0
2093,132000.0
2094,99900.0
2095,128250.0
2096,99900.0
2097,132000.0
2098,132000.0
2099,159250.0
2100,159250.0
2101,128250.0
2102,163500.0
2103,132000.0
2104,128250.0
2105,156000.0
2106,156000.0
2107,156000.0
2108,159250.0
2109,159250.0
2110,99900.0
2111,132000.0
2112,132000.0
2113,132000.0
2114,156000.0
2115,132000.0
2116,99900.0
2117,132000.0
2118,132000.0
2119,107500.0
2120,132000.0
2121,159250.0
2122,132000.0
2123,99900.0
2124,132000.0
2125,156000.0
2126,132000.0
2127,215200.0
2128,132000.0
2129,99900.0
2130,156000.0
2131,132000.0
2132,132000.0
2133,99900.0
2134,132000.0
2135,99900.0
2136,128250.0
2137,159250.0
2138,140750.0
2139,166500.0
2140,159250.0
2141,140750.0
2142,159250.0
2143,140750.0
2144,128250.0
2145,159250.0
2146,159250.0
2147,128250.0
2148,132000.0
2149,166500.0
2150,159250.0
2151,132000.0
2152,99900.0
2153,159250.0
2154,135980.0
2155,215200.0
2156,215200.0
2157,159250.0
2158,215200.0
2159,166500.0
2160,215200.0
2161,159250.0
2162,159250.0
2163,159250.0
2164,166500.0
2165,159250.0
2166,159250.0
2167,159250.0
2168,215200.0
2169,215200.0
2170,215200.0
2171,159250.0
2172,159250.0
2173,159250.0
2174,215200.0
2175,215200.0
2176,159250.0
2177,215200.0
2178,215200.0
2179,192000.0
2180,135980.0
2181,159250.0
2182,159250.0
2183,159250.0
2184,159250.0
2185,140750.0
2186,159250.0
2187,166500.0
2188,215200.0
2189,159250.0
2190,135980.0
2191,135980.0
