Id,SalePrice
1461,114877.68651635874
1462,159575.10780347293
1463,181086.59881535164
1464,196883.00242981187
1465,193833.7390360642
1466,169156.68600549002
1467,181018.42194767747
1468,160551.73367573135
1469,194798.68652762435
1470,115320.14395455051
1471,197454.49853697373
1472,97432.03582715344
1473,94114.52146279112
1474,142902.1304541839
1475,113110.02042090488
1476,348319.00253790896
1477,247190.72660744848
1478,279849.29694755113
1479,268423.9605816251
1480,467268.25079671293
1481,314638.06896912446
1482,209206.78652014554
1483,177435.88372595594
1484,162120.91667312887
1485,187160.59942644878
1486,193564.08103207694
1487,315285.8718599297
1488,229335.83378474173
1489,192157.4414786543
1490,238273.71319737643
1491,192157.36460995153
1492,92078.50730946272
1493,186078.35320623877
1494,299289.4228097866
1495,282946.3412873013
1496,231886.8323705127
1497,181393.56856028896
1498,168496.7529996715
1499,161861.690584728
1500,154506.86233406828
1501,181350.36422264893
1502,143156.31100204075
1503,284044.0308959044
1504,241623.89489114197
1505,222860.5943994153
1506,182385.1691340233
1507,260213.3896950443
1508,197378.86598581096
1509,161439.8331107406
1510,141857.39218039875
1511,154051.2026829373
1512,172784.58209565975
1513,153698.09115834883
1514,153398.37361324573
1515,194993.22088308597
1516,156642.20102331002
1517,173379.25576351062
1518,127986.88979262771
1519,215076.93728827374
1520,125019.3183390408
1521,131373.57514423213
1522,179863.97207383334
1523,112497.41049688117
1524,125033.34612656674
1525,125015.64634836368
1526,111536.70784420695
1527,108741.19974402273
1528,137206.32099640457
1529,148060.16675663617
1530,185355.50336072152
1531,106099.82907832167
1532,92332.1340516305
1533,157510.72443642668
1534,119628.77411813666
1535,153104.82678674007
1536,107515.1445756466
1537,64572.96403796534
1538,151895.42138477342
1539,198403.83909074077
1540,100193.64439965425
1541,135006.85206832917
1542,144478.36973785047
1543,188585.6530581478
1544,85668.66076546977
1545,114822.73461468938
1546,135504.16679734626
1547,128161.88024226224
1548,138546.41182060487
1549,119006.19048396232
1550,128538.7202767941
1551,102942.37134750249
1552,138247.08867786307
1553,145172.28722776024
1554,117838.94509151767
1555,163561.07808175788
1556,85553.0299557987
1557,104281.4526361844
1558,97468.22241974
1559,62952.17462949002
1560,134251.68067996163
