Id,SalePrice
1461,125743.86574652696
1462,177971.84630395868
1463,202268.9633752365
1464,214924.2767053762
1465,191581.68073837593
1466,200176.56902365707
1467,183976.12852886238
1468,183649.7774634674
1469,190628.90906345574
1470,114995.24924233303
1471,206106.72223561903
1472,121805.62749935065
1473,102851.71657594113
1474,183577.04739912876
1475,97838.68764088157
1476,307290.9452847155
1477,208101.78858228753
1478,239953.03047705945
1479,253621.38931705707
1480,394519.8489884293
1481,287550.0229074198
1482,213154.46412308462
1483,179801.98447759924
1484,183908.4913308695
1485,180389.93022783875
1486,206704.42925716584
1487,279081.2787820875
1488,237171.20721714274
1489,173329.82253952965
1490,230010.78949330046
1491,205883.66757669408
1492,126588.7782144782
1493,216908.25352438938
1494,253014.55285033418
1495,243917.29399126724
1496,227422.52045173658
1497,181699.44049283097
1498,153584.81702359143
1499,153412.98109329905
1500,155068.76838175417
1501,181635.1734139589
1502,139769.2363607657
1503,237003.87657838152
1504,229937.40520689636
1505,215407.36589074202
1506,225592.93039627583
1507,267811.75349779346
1508,249691.9368671883
1509,159981.8491849578
1510,157587.06716722372
1511,126029.01387297692
1512,205321.30188773203
1513,208471.17074408062
1514,118806.46814531874
1515,285019.4821484615
1516,168953.4430221783
1517,154427.00546877907
1518,133044.1854207245
1519,213336.72178690362
1520,125447.92808158125
1521,133435.84528004983
1522,206877.15869210646
1523,110508.76593607102
1524,123324.6708239894
1525,88484.19922356372
1526,123753.01255523984
1527,114171.47807626406
1528,123815.27694557101
1529,144357.8633008123
1530,223184.08352065014
1531,199456.05611753103
1532,116060.13795467383
1533,146490.83116926716
1534,113277.67108713603
1535,154005.05442424805
1536,106962.10007474627
1537,111643.89552950082
1538,168866.6888057735
1539,254972.9764373124
1540,168993.80261413922
1541,164376.46347766323
1542,166000.4595254197
1543,206687.22386196224
1544,94293.7215752067
1545,100903.31116348086
1546,137881.8177551325
1547,169503.4057189781
1548,142433.42479351285
1549,113287.81176294279
1550,155675.65004100025
1551,128401.42519097286
1552,163382.7061891561
1553,175710.5148147042
1554,100514.2856187585
1555,244152.89500275304
1556,108639.8348514743
1557,132766.59514952957
1558,73251.37990150784
1559,140347.2006501929
1560,144444.41716800816
1561,157546.3978402699
1562,90978.77195147221
1563,112265.07989653453
1564,152711.6132686127
1565,141726.4193763192
1566,241655.7022108724
1567,94122.98089713525
