Id,SalePrice
1461,119307.37830858689
1462,159402.1926116853
1463,185719.6978009038
1464,195975.87280069047
1465,192808.77401352607
1466,169521.53227228922
1467,175622.48028193586
1468,160233.32876160537
1469,191589.13795191952
1470,118691.64966657452
1471,194679.94821116293
1472,96882.39366199504
1473,95334.23649497845
1474,145479.31457849668
1475,115816.316636918
1476,354319.8701221114
1477,256544.20812470547
1478,284714.2481664741
1479,280141.8353454801
1480,469302.7886500909
1481,308461.393425975
1482,206243.06642815698
1483,174815.94705731625
1484,163269.13998515095
1485,187864.46632555855
1486,193604.7619771731
1487,317869.99782699416
1488,236085.53989963752
1489,198008.5713529648
1490,234533.87100696762
1491,193382.4632488711
1492,96971.38544021333
1493,185103.09321105707
1494,297694.4757593744
1495,284011.6334665085
1496,231916.41368153645
1497,182217.18011446088
1498,165102.96886370887
1499,162643.81398383703
1500,152336.47343173635
1501,176960.06415519933
1502,145203.4238230862
1503,290199.4830374125
1504,246963.70068238513
1505,223797.6015751512
1506,183459.23448596778
1507,248989.9439447724
1508,201501.57296398366
1509,162201.96403822975
1510,144341.94741626218
1511,150877.83446426401
1512,173556.34892248723
1513,153145.91299866204
1514,154468.8068703983
1515,195606.43870064188
1516,155485.58347760764
1517,171565.83501382804
1518,131987.50971954732
1519,214543.7935797543
1520,129339.87362759723
1521,134864.527264286
1522,178154.88201248535
1523,110782.59140832312
1524,125938.07825503347
1525,125443.47147891758
1526,115786.45320585488
1527,112045.38338850188
1528,133874.4106012177
1529,149291.4009962178
1530,178245.08315437465
1531,110108.58979251221
1532,94222.67250849231
1533,151174.97277582233
1534,120970.27312052294
1535,153027.52275877248
1536,110803.45775311605
1537,67314.66687429714
1538,153742.1161291368
1539,195901.99195134596
1540,100129.5888657937
1541,137777.28843338182
1542,139548.2096172996
1543,194374.44144462014
1544,83108.91461774003
1545,113766.8392536651
1546,134283.4447515649
1547,129527.7276305941
1548,133701.61033273343
1549,115730.94685128244
1550,135193.50865356173
1551,105173.65034684067
1552,143518.09881595627
1553,147452.71637576458
