0.541605000000001,0.377386,0.3915676,0.3969776,0.356959799999999,0.4019494,0.418547599999999,0.404714,0.4471609,0.450305800000001,0.4092786,0.4421722,0.4935612,0.4341279,0.426164199999999,0.415953700000001,0.437974899999999,0.3734629,0.504618500000001,0.4211601,0.472655899999999,0.3793334,0.4686045,0.3703708,0.455223,0.412952000000001,0.453432499999998,0.339726700000003,0.4230445,0.385605399999999,0.451496299999999,0.416125400000002,0.4787073,0.4265118,0.469562799999999,0.393352100000001,0.4796856,0.354332799999998,0.432617700000002,0.406193399999999,0.461816500000001,0.384996999999998,0.451654999999999,0.405740900000001,0.4359599,0.483591000000001,0.487059599999998,0.4231102,0.462964700000001
0.428817889795918,0.0419570908109129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/14/18 13:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
