0.5385292,0.3985497,0.4182589,0.5189656,0.3895914,0.3656141,0.474961,0.4339515,0.384388700000001,0.356004899999999,0.4163413,0.3823187,0.4043627,0.428996000000001,0.447712399999999,0.411725499999999,0.431969700000002,0.3654326,0.400250199999999,0.406332000000001,0.405323299999999,0.4371785,0.405585500000001,0.452776099999999,0.389931900000001,0.4207679,0.396267,0.437986500000001,0.4084053,0.454616,0.4259594,0.404511599999999,0.4426696,0.3972616,0.387293300000001,0.431125299999998,0.406537700000001,0.3998019,0.438105499999999,0.416301700000002,0.4512328,0.4464322,0.3919903,0.496511999999999,0.432377899999999,0.420285400000001,0.405973700000001,0.434090099999999,0.414189700000001
0.420933587755102,0.0350685789033175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/14/18 12:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
