0.4205588,0.4201077,0.4710193,0.4149311,0.4728896,0.477102400000001,0.472974099999999,0.496829200000001,0.4961318,0.447780900000001,0.4539559,0.4600414,0.424876100000001,0.4374706,0.445334799999999,0.449756300000001,0.388076999999999,0.4341708,0.451593000000001,0.433919299999999,0.444755900000001,0.421464899999998,0.452129000000001,0.443493399999999,0.4486086,0.409081200000001,0.4915901,0.466612,0.4594834,0.535075900000001,0.437463999999999,0.4277794,0.411876599999999,0.418155300000002,0.470608299999999,0.441367500000002,0.442517499999997,0.515559100000001,0.465124200000002,0.429592699999997,0.461243200000002,0.445309200000001,0.5097685,0.3976176,0.4814738,0.388155899999997,0.441152900000002,0.443089499999999,0.4782431
0.449957404081633,0.0311466847348254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/14/18 11:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
