0.4441616,0.3196094,0.4427545,0.3336977,0.367685400000001,0.3757382,0.3796646,0.3681678,0.377484,0.361898099999999,0.3590831,0.3605881,0.3811038,0.3512281,0.424715099999999,0.3305789,0.4418299,0.350808600000001,0.395411899999999,0.357277600000002,0.406732199999999,0.328709100000001,0.40001,0.3520281,0.380093799999999,0.387513999999999,0.3833193,0.355853700000001,0.367937899999999,0.417783400000001,0.338730199999999,0.3605395,0.3909243,0.365478300000001,0.395998299999999,0.340469800000001,0.395225700000001,0.362010099999999,0.410339,0.354181199999999,0.4376031,0.338597700000001,0.401613399999999,0.399614400000001,0.380339599999999,0.418670299999999,0.377255900000002,0.402162499999999,0.400594999999999
0.379057473469388,0.0310982253332609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/14/18 15:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
