0.6257281,0.4251289,0.592079600000001,0.5428651,0.460607699999999,0.4653794,0.4726494,0.5854496,0.4980726,0.4375293,0.5359838,0.490391600000001,0.519344,0.452366899999999,0.4504313,0.445112399999999,0.446432100000001,0.452067,0.5227571,0.443203400000002,0.484207599999998,0.530337400000001,0.458655799999999,0.514550800000002,0.561687799999998,0.5232755,0.4569264,0.485152800000002,0.499948,0.498049699999999,0.5463688,0.475361299999999,0.481511100000002,0.512646499999999,0.455092399999998,0.468096500000001,0.5389309,0.502461099999998,0.497859400000003,0.4875723,0.453943299999999,0.5045219,0.491702,0.528109699999998,0.5594228,0.454369200000002,0.488067300000001,0.529903999999998,0.4879833
0.496740712244898,0.0432393760501936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/14/18 9:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
