0.4251275,0.3927578,0.4088633,0.3741152,0.4295801,0.4180372,0.3980417,0.3611125,0.4471152,0.3504354,0.4267894,0.3776053,0.403563500000001,0.435250799999999,0.4118748,0.400785900000001,0.4305463,0.372786899999999,0.436489000000002,0.382042999999999,0.4214349,0.411184800000001,0.439769199999999,0.362393600000001,0.484612199999999,0.3940509,0.429623600000001,0.422838199999999,0.458846600000001,0.418029299999999,0.4089408,0.397091400000001,0.424067599999999,0.398256700000001,0.416778999999998,0.385527500000002,0.4665933,0.417709200000001,0.5173594,0.449207099999999,0.546247099999999,0.388664800000001,0.387216300000002,0.4885138,0.4395597,0.4126017,0.4148149,0.432103599999998,0.426515900000002
0.419254569387755,0.0372145589393049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/14/18 12:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
